Ensemble_ID,Chromosome,Uniprot_ID,Gene_symbol,Biotype,GO_name,Namespace,distance,peak_Start,peak_Stop,Cell_line,Fold_change,p-value,q-value
ENST00000397203,12,Q8IUD2,ERC1,protein_coding,protein transport,biological_process,0,1215200,1215400,GM19099,6.60958,39.39474,35.46177
ENST00000397203,12,Q8IUD2,ERC1,protein_coding,protein transport,biological_process,0,1183950,1184100,A549,12.55522,29.78682,24.19298
ENST00000397203,12,Q8IUD2,ERC1,protein_coding,"regulation of transcription, DNA-templated",biological_process,0,1064250,1064400,SGBS,15.40265,39.01348,33.77042
ENST00000397203,12,Q8IUD2,ERC1,protein_coding,"regulation of transcription, DNA-templated",biological_process,0,1183950,1184100,Beas,7.76212,43.54073,38.43409
ENST00000397203,12,Q8IUD2,ERC1,protein_coding,"regulation of transcription, DNA-templated",biological_process,0,1215200,1215400,AC16,11.15664,85.30067,80.51705
ENST00000397203,12,Q8IUD2,ERC1,protein_coding,"regulation of transcription, DNA-templated",biological_process,0,1215200,1215400,GM18505,13.31096,103.90756,99.46362
ENST00000397203,12,Q8IUD2,ERC1,protein_coding,"regulation of transcription, DNA-templated",biological_process,0,1064250,1064400,GM19099,7.98866,45.42337,41.33561
ENST00000397203,12,Q8IUD2,ERC1,protein_coding,"regulation of transcription, DNA-templated",biological_process,0,1215200,1215400,GM19099,6.60958,39.39474,35.46177
ENST00000397203,12,Q8IUD2,ERC1,protein_coding,"regulation of transcription, DNA-templated",biological_process,0,1183950,1184100,A549,12.55522,29.78682,24.19298
ENST00000397203,12,Q8IUD2,ERC1,protein_coding,Golgi apparatus,cellular_component,0,1064250,1064400,SGBS,15.40265,39.01348,33.77042
ENST00000397203,12,Q8IUD2,ERC1,protein_coding,Golgi apparatus,cellular_component,0,1183950,1184100,Beas,7.76212,43.54073,38.43409
ENST00000397203,12,Q8IUD2,ERC1,protein_coding,Golgi apparatus,cellular_component,0,1215200,1215400,AC16,11.15664,85.30067,80.51705
ENST00000397203,12,Q8IUD2,ERC1,protein_coding,Golgi apparatus,cellular_component,0,1215200,1215400,GM18505,13.31096,103.90756,99.46362
ENST00000397203,12,Q8IUD2,ERC1,protein_coding,Golgi apparatus,cellular_component,0,1064250,1064400,GM19099,7.98866,45.42337,41.33561
ENST00000397203,12,Q8IUD2,ERC1,protein_coding,Golgi apparatus,cellular_component,0,1215200,1215400,GM19099,6.60958,39.39474,35.46177
ENST00000397203,12,Q8IUD2,ERC1,protein_coding,Golgi apparatus,cellular_component,0,1183950,1184100,A549,12.55522,29.78682,24.19298
ENST00000397203,12,Q8IUD2,ERC1,protein_coding,protein binding,molecular_function,0,1064250,1064400,SGBS,15.40265,39.01348,33.77042
ENST00000397203,12,Q8IUD2,ERC1,protein_coding,protein binding,molecular_function,0,1183950,1184100,Beas,7.76212,43.54073,38.43409
ENST00000397203,12,Q8IUD2,ERC1,protein_coding,protein binding,molecular_function,0,1215200,1215400,AC16,11.15664,85.30067,80.51705
ENST00000397203,12,Q8IUD2,ERC1,protein_coding,protein binding,molecular_function,0,1215200,1215400,GM18505,13.31096,103.90756,99.46362
ENST00000397203,12,Q8IUD2,ERC1,protein_coding,protein binding,molecular_function,0,1064250,1064400,GM19099,7.98866,45.42337,41.33561
ENST00000397203,12,Q8IUD2,ERC1,protein_coding,protein binding,molecular_function,0,1215200,1215400,GM19099,6.60958,39.39474,35.46177
ENST00000397203,12,Q8IUD2,ERC1,protein_coding,protein binding,molecular_function,0,1183950,1184100,A549,12.55522,29.78682,24.19298
ENST00000397203,12,Q8IUD2,ERC1,protein_coding,Golgi membrane,cellular_component,0,1064250,1064400,SGBS,15.40265,39.01348,33.77042
ENST00000397203,12,Q8IUD2,ERC1,protein_coding,Golgi membrane,cellular_component,0,1183950,1184100,Beas,7.76212,43.54073,38.43409
ENST00000397203,12,Q8IUD2,ERC1,protein_coding,Golgi membrane,cellular_component,0,1215200,1215400,AC16,11.15664,85.30067,80.51705
ENST00000397203,12,Q8IUD2,ERC1,protein_coding,Golgi membrane,cellular_component,0,1215200,1215400,GM18505,13.31096,103.90756,99.46362
ENST00000397203,12,Q8IUD2,ERC1,protein_coding,Golgi membrane,cellular_component,0,1064250,1064400,GM19099,7.98866,45.42337,41.33561
ENST00000397203,12,Q8IUD2,ERC1,protein_coding,Golgi membrane,cellular_component,0,1215200,1215400,GM19099,6.60958,39.39474,35.46177
ENST00000397203,12,Q8IUD2,ERC1,protein_coding,Golgi membrane,cellular_component,0,1183950,1184100,A549,12.55522,29.78682,24.19298
ENST00000397203,12,Q8IUD2,ERC1,protein_coding,multicellular organism development,biological_process,0,1064250,1064400,SGBS,15.40265,39.01348,33.77042
ENST00000397203,12,Q8IUD2,ERC1,protein_coding,multicellular organism development,biological_process,0,1183950,1184100,Beas,7.76212,43.54073,38.43409
ENST00000397203,12,Q8IUD2,ERC1,protein_coding,multicellular organism development,biological_process,0,1215200,1215400,AC16,11.15664,85.30067,80.51705
ENST00000397203,12,Q8IUD2,ERC1,protein_coding,multicellular organism development,biological_process,0,1215200,1215400,GM18505,13.31096,103.90756,99.46362
ENST00000397203,12,Q8IUD2,ERC1,protein_coding,multicellular organism development,biological_process,0,1064250,1064400,GM19099,7.98866,45.42337,41.33561
ENST00000397203,12,Q8IUD2,ERC1,protein_coding,multicellular organism development,biological_process,0,1215200,1215400,GM19099,6.60958,39.39474,35.46177
ENST00000397203,12,Q8IUD2,ERC1,protein_coding,multicellular organism development,biological_process,0,1183950,1184100,A549,12.55522,29.78682,24.19298
ENST00000397203,12,Q8IUD2,ERC1,protein_coding,presynaptic active zone,cellular_component,0,1064250,1064400,SGBS,15.40265,39.01348,33.77042
ENST00000397203,12,Q8IUD2,ERC1,protein_coding,presynaptic active zone,cellular_component,0,1183950,1184100,Beas,7.76212,43.54073,38.43409
ENST00000397203,12,Q8IUD2,ERC1,protein_coding,presynaptic active zone,cellular_component,0,1215200,1215400,AC16,11.15664,85.30067,80.51705
ENST00000397203,12,Q8IUD2,ERC1,protein_coding,presynaptic active zone,cellular_component,0,1215200,1215400,GM18505,13.31096,103.90756,99.46362
ENST00000397203,12,Q8IUD2,ERC1,protein_coding,presynaptic active zone,cellular_component,0,1064250,1064400,GM19099,7.98866,45.42337,41.33561
ENST00000397203,12,Q8IUD2,ERC1,protein_coding,presynaptic active zone,cellular_component,0,1215200,1215400,GM19099,6.60958,39.39474,35.46177
ENST00000397203,12,Q8IUD2,ERC1,protein_coding,presynaptic active zone,cellular_component,0,1183950,1184100,A549,12.55522,29.78682,24.19298
ENST00000397203,12,Q8IUD2,ERC1,protein_coding,cadherin binding,molecular_function,0,1064250,1064400,SGBS,15.40265,39.01348,33.77042
ENST00000397203,12,Q8IUD2,ERC1,protein_coding,cadherin binding,molecular_function,0,1183950,1184100,Beas,7.76212,43.54073,38.43409
ENST00000397203,12,Q8IUD2,ERC1,protein_coding,cadherin binding,molecular_function,0,1215200,1215400,AC16,11.15664,85.30067,80.51705
ENST00000397203,12,Q8IUD2,ERC1,protein_coding,cadherin binding,molecular_function,0,1215200,1215400,GM18505,13.31096,103.90756,99.46362
ENST00000397203,12,Q8IUD2,ERC1,protein_coding,cadherin binding,molecular_function,0,1064250,1064400,GM19099,7.98866,45.42337,41.33561
ENST00000397203,12,Q8IUD2,ERC1,protein_coding,cadherin binding,molecular_function,0,1215200,1215400,GM19099,6.60958,39.39474,35.46177
ENST00000397203,12,Q8IUD2,ERC1,protein_coding,cadherin binding,molecular_function,0,1183950,1184100,A549,12.55522,29.78682,24.19298
ENST00000397203,12,Q8IUD2,ERC1,protein_coding,negative regulation of apoptotic process,biological_process,0,1064250,1064400,SGBS,15.40265,39.01348,33.77042
ENST00000397203,12,Q8IUD2,ERC1,protein_coding,negative regulation of apoptotic process,biological_process,0,1183950,1184100,Beas,7.76212,43.54073,38.43409
ENST00000397203,12,Q8IUD2,ERC1,protein_coding,negative regulation of apoptotic process,biological_process,0,1215200,1215400,AC16,11.15664,85.30067,80.51705
ENST00000397203,12,Q8IUD2,ERC1,protein_coding,negative regulation of apoptotic process,biological_process,0,1215200,1215400,GM18505,13.31096,103.90756,99.46362
ENST00000397203,12,Q8IUD2,ERC1,protein_coding,negative regulation of apoptotic process,biological_process,0,1064250,1064400,GM19099,7.98866,45.42337,41.33561
ENST00000397203,12,Q8IUD2,ERC1,protein_coding,negative regulation of apoptotic process,biological_process,0,1215200,1215400,GM19099,6.60958,39.39474,35.46177
ENST00000397203,12,Q8IUD2,ERC1,protein_coding,negative regulation of apoptotic process,biological_process,0,1183950,1184100,A549,12.55522,29.78682,24.19298
ENST00000397203,12,Q8IUD2,ERC1,protein_coding,positive regulation of NF-kappaB transcription factor activity,biological_process,0,1064250,1064400,SGBS,15.40265,39.01348,33.77042
ENST00000397203,12,Q8IUD2,ERC1,protein_coding,positive regulation of NF-kappaB transcription factor activity,biological_process,0,1183950,1184100,Beas,7.76212,43.54073,38.43409
ENST00000397203,12,Q8IUD2,ERC1,protein_coding,positive regulation of NF-kappaB transcription factor activity,biological_process,0,1215200,1215400,AC16,11.15664,85.30067,80.51705
ENST00000397203,12,Q8IUD2,ERC1,protein_coding,positive regulation of NF-kappaB transcription factor activity,biological_process,0,1215200,1215400,GM18505,13.31096,103.90756,99.46362
ENST00000397203,12,Q8IUD2,ERC1,protein_coding,positive regulation of NF-kappaB transcription factor activity,biological_process,0,1064250,1064400,GM19099,7.98866,45.42337,41.33561
ENST00000397203,12,Q8IUD2,ERC1,protein_coding,positive regulation of NF-kappaB transcription factor activity,biological_process,0,1215200,1215400,GM19099,6.60958,39.39474,35.46177
ENST00000397203,12,Q8IUD2,ERC1,protein_coding,positive regulation of NF-kappaB transcription factor activity,biological_process,0,1183950,1184100,A549,12.55522,29.78682,24.19298
ENST00000397203,12,Q8IUD2,ERC1,protein_coding,presynaptic membrane,cellular_component,0,1064250,1064400,SGBS,15.40265,39.01348,33.77042
ENST00000397203,12,Q8IUD2,ERC1,protein_coding,presynaptic membrane,cellular_component,0,1183950,1184100,Beas,7.76212,43.54073,38.43409
ENST00000397203,12,Q8IUD2,ERC1,protein_coding,presynaptic membrane,cellular_component,0,1215200,1215400,AC16,11.15664,85.30067,80.51705
ENST00000397203,12,Q8IUD2,ERC1,protein_coding,presynaptic membrane,cellular_component,0,1215200,1215400,GM18505,13.31096,103.90756,99.46362
ENST00000397203,12,Q8IUD2,ERC1,protein_coding,presynaptic membrane,cellular_component,0,1064250,1064400,GM19099,7.98866,45.42337,41.33561
ENST00000397203,12,Q8IUD2,ERC1,protein_coding,presynaptic membrane,cellular_component,0,1215200,1215400,GM19099,6.60958,39.39474,35.46177
ENST00000397203,12,Q8IUD2,ERC1,protein_coding,presynaptic membrane,cellular_component,0,1183950,1184100,A549,12.55522,29.78682,24.19298
ENST00000397203,12,Q8IUD2,ERC1,protein_coding,Rab GTPase binding,molecular_function,0,1064250,1064400,SGBS,15.40265,39.01348,33.77042
ENST00000397203,12,Q8IUD2,ERC1,protein_coding,Rab GTPase binding,molecular_function,0,1183950,1184100,Beas,7.76212,43.54073,38.43409
ENST00000397203,12,Q8IUD2,ERC1,protein_coding,Rab GTPase binding,molecular_function,0,1215200,1215400,AC16,11.15664,85.30067,80.51705
ENST00000397203,12,Q8IUD2,ERC1,protein_coding,Rab GTPase binding,molecular_function,0,1215200,1215400,GM18505,13.31096,103.90756,99.46362
ENST00000397203,12,Q8IUD2,ERC1,protein_coding,Rab GTPase binding,molecular_function,0,1064250,1064400,GM19099,7.98866,45.42337,41.33561
ENST00000397203,12,Q8IUD2,ERC1,protein_coding,Rab GTPase binding,molecular_function,0,1215200,1215400,GM19099,6.60958,39.39474,35.46177
ENST00000397203,12,Q8IUD2,ERC1,protein_coding,Rab GTPase binding,molecular_function,0,1183950,1184100,A549,12.55522,29.78682,24.19298
ENST00000397203,12,Q8IUD2,ERC1,protein_coding,IkappaB kinase complex,cellular_component,0,1064250,1064400,SGBS,15.40265,39.01348,33.77042
ENST00000397203,12,Q8IUD2,ERC1,protein_coding,IkappaB kinase complex,cellular_component,0,1183950,1184100,Beas,7.76212,43.54073,38.43409
ENST00000397203,12,Q8IUD2,ERC1,protein_coding,IkappaB kinase complex,cellular_component,0,1215200,1215400,AC16,11.15664,85.30067,80.51705
ENST00000397203,12,Q8IUD2,ERC1,protein_coding,IkappaB kinase complex,cellular_component,0,1215200,1215400,GM18505,13.31096,103.90756,99.46362
ENST00000397203,12,Q8IUD2,ERC1,protein_coding,IkappaB kinase complex,cellular_component,0,1064250,1064400,GM19099,7.98866,45.42337,41.33561
ENST00000397203,12,Q8IUD2,ERC1,protein_coding,IkappaB kinase complex,cellular_component,0,1215200,1215400,GM19099,6.60958,39.39474,35.46177
ENST00000397203,12,Q8IUD2,ERC1,protein_coding,IkappaB kinase complex,cellular_component,0,1183950,1184100,A549,12.55522,29.78682,24.19298
ENST00000397203,12,Q8IUD2,ERC1,protein_coding,leucine zipper domain binding,molecular_function,0,1064250,1064400,SGBS,15.40265,39.01348,33.77042
ENST00000397203,12,Q8IUD2,ERC1,protein_coding,leucine zipper domain binding,molecular_function,0,1183950,1184100,Beas,7.76212,43.54073,38.43409
ENST00000397203,12,Q8IUD2,ERC1,protein_coding,leucine zipper domain binding,molecular_function,0,1215200,1215400,AC16,11.15664,85.30067,80.51705
ENST00000397203,12,Q8IUD2,ERC1,protein_coding,leucine zipper domain binding,molecular_function,0,1215200,1215400,GM18505,13.31096,103.90756,99.46362
ENST00000397203,12,Q8IUD2,ERC1,protein_coding,leucine zipper domain binding,molecular_function,0,1064250,1064400,GM19099,7.98866,45.42337,41.33561
ENST00000397203,12,Q8IUD2,ERC1,protein_coding,leucine zipper domain binding,molecular_function,0,1215200,1215400,GM19099,6.60958,39.39474,35.46177
ENST00000397203,12,Q8IUD2,ERC1,protein_coding,leucine zipper domain binding,molecular_function,0,1183950,1184100,A549,12.55522,29.78682,24.19298
ENST00000397203,12,Q8IUD2,ERC1,protein_coding,I-kappaB phosphorylation,biological_process,0,1064250,1064400,SGBS,15.40265,39.01348,33.77042
ENST00000397203,12,Q8IUD2,ERC1,protein_coding,I-kappaB phosphorylation,biological_process,0,1183950,1184100,Beas,7.76212,43.54073,38.43409
ENST00000397203,12,Q8IUD2,ERC1,protein_coding,I-kappaB phosphorylation,biological_process,0,1215200,1215400,AC16,11.15664,85.30067,80.51705
ENST00000397203,12,Q8IUD2,ERC1,protein_coding,I-kappaB phosphorylation,biological_process,0,1215200,1215400,GM18505,13.31096,103.90756,99.46362
ENST00000397203,12,Q8IUD2,ERC1,protein_coding,I-kappaB phosphorylation,biological_process,0,1064250,1064400,GM19099,7.98866,45.42337,41.33561
ENST00000397203,12,Q8IUD2,ERC1,protein_coding,I-kappaB phosphorylation,biological_process,0,1215200,1215400,GM19099,6.60958,39.39474,35.46177
ENST00000397203,12,Q8IUD2,ERC1,protein_coding,I-kappaB phosphorylation,biological_process,0,1183950,1184100,A549,12.55522,29.78682,24.19298
ENST00000397203,12,Q8IUD2,ERC1,protein_coding,"retrograde transport, endosome to Golgi",biological_process,0,1064250,1064400,SGBS,15.40265,39.01348,33.77042
ENST00000397203,12,Q8IUD2,ERC1,protein_coding,"retrograde transport, endosome to Golgi",biological_process,0,1183950,1184100,Beas,7.76212,43.54073,38.43409
ENST00000397203,12,Q8IUD2,ERC1,protein_coding,"retrograde transport, endosome to Golgi",biological_process,0,1215200,1215400,AC16,11.15664,85.30067,80.51705
ENST00000397203,12,Q8IUD2,ERC1,protein_coding,"retrograde transport, endosome to Golgi",biological_process,0,1215200,1215400,GM18505,13.31096,103.90756,99.46362
ENST00000397203,12,Q8IUD2,ERC1,protein_coding,"retrograde transport, endosome to Golgi",biological_process,0,1064250,1064400,GM19099,7.98866,45.42337,41.33561
ENST00000397203,12,Q8IUD2,ERC1,protein_coding,"retrograde transport, endosome to Golgi",biological_process,0,1215200,1215400,GM19099,6.60958,39.39474,35.46177
ENST00000397203,12,Q8IUD2,ERC1,protein_coding,"retrograde transport, endosome to Golgi",biological_process,0,1183950,1184100,A549,12.55522,29.78682,24.19298
ENST00000397203,12,Q8IUD2,ERC1,protein_coding,synapse,cellular_component,0,1064250,1064400,SGBS,15.40265,39.01348,33.77042
ENST00000397203,12,Q8IUD2,ERC1,protein_coding,synapse,cellular_component,0,1183950,1184100,Beas,7.76212,43.54073,38.43409
ENST00000397203,12,Q8IUD2,ERC1,protein_coding,synapse,cellular_component,0,1215200,1215400,AC16,11.15664,85.30067,80.51705
ENST00000397203,12,Q8IUD2,ERC1,protein_coding,synapse,cellular_component,0,1215200,1215400,GM18505,13.31096,103.90756,99.46362
ENST00000397203,12,Q8IUD2,ERC1,protein_coding,synapse,cellular_component,0,1064250,1064400,GM19099,7.98866,45.42337,41.33561
ENST00000397203,12,Q8IUD2,ERC1,protein_coding,synapse,cellular_component,0,1215200,1215400,GM19099,6.60958,39.39474,35.46177
ENST00000397203,12,Q8IUD2,ERC1,protein_coding,synapse,cellular_component,0,1183950,1184100,A549,12.55522,29.78682,24.19298
ENST00000397203,12,Q8IUD2,ERC1,protein_coding,PDZ domain binding,molecular_function,0,1064250,1064400,SGBS,15.40265,39.01348,33.77042
ENST00000397203,12,Q8IUD2,ERC1,protein_coding,PDZ domain binding,molecular_function,0,1183950,1184100,Beas,7.76212,43.54073,38.43409
ENST00000397203,12,Q8IUD2,ERC1,protein_coding,PDZ domain binding,molecular_function,0,1215200,1215400,AC16,11.15664,85.30067,80.51705
ENST00000397203,12,Q8IUD2,ERC1,protein_coding,PDZ domain binding,molecular_function,0,1215200,1215400,GM18505,13.31096,103.90756,99.46362
ENST00000397203,12,Q8IUD2,ERC1,protein_coding,PDZ domain binding,molecular_function,0,1064250,1064400,GM19099,7.98866,45.42337,41.33561
ENST00000397203,12,Q8IUD2,ERC1,protein_coding,PDZ domain binding,molecular_function,0,1215200,1215400,GM19099,6.60958,39.39474,35.46177
ENST00000397203,12,Q8IUD2,ERC1,protein_coding,PDZ domain binding,molecular_function,0,1183950,1184100,A549,12.55522,29.78682,24.19298
ENST00000397238,7,Q96P47,AGAP3,protein_coding,cytoplasm,cellular_component,0,151094150,151094300,GM18505,8.96019,107.57136,103.08157
ENST00000397238,7,Q96P47,AGAP3,protein_coding,GTP binding,molecular_function,0,151094150,151094300,GM18505,8.96019,107.57136,103.08157
ENST00000397238,7,Q96P47,AGAP3,protein_coding,membrane,cellular_component,0,151094150,151094300,GM18505,8.96019,107.57136,103.08157
ENST00000397238,7,Q96P47,AGAP3,protein_coding,metal ion binding,molecular_function,0,151094150,151094300,GM18505,8.96019,107.57136,103.08157
ENST00000397238,7,Q96P47,AGAP3,protein_coding,nucleotide binding,molecular_function,0,151094150,151094300,GM18505,8.96019,107.57136,103.08157
ENST00000397238,7,Q96P47,AGAP3,protein_coding,signal transduction,biological_process,0,151094150,151094300,GM18505,8.96019,107.57136,103.08157
ENST00000397238,7,Q96P47,AGAP3,protein_coding,GTPase activity,molecular_function,0,151094150,151094300,GM18505,8.96019,107.57136,103.08157
ENST00000397238,7,Q96P47,AGAP3,protein_coding,positive regulation of GTPase activity,biological_process,0,151094150,151094300,GM18505,8.96019,107.57136,103.08157
ENST00000397238,7,Q96P47,AGAP3,protein_coding,GTPase activator activity,molecular_function,0,151094150,151094300,GM18505,8.96019,107.57136,103.08157
ENST00000397442,20,,CPNE1,protein_coding,nucleoplasm,cellular_component,0,35630050,35630200,AC16,13.8644,58.4028,54.08874
ENST00000397442,20,,CPNE1,protein_coding,nuclear membrane,cellular_component,0,35630050,35630200,AC16,13.8644,58.4028,54.08874
ENST00000397443,20,Q99829,CPNE1,protein_coding,nucleus,cellular_component,0,35630050,35630200,AC16,13.8644,58.4028,54.08874
ENST00000397443,20,Q99829,CPNE1,protein_coding,cytoplasm,cellular_component,0,35630050,35630200,AC16,13.8644,58.4028,54.08874
ENST00000397443,20,Q99829,CPNE1,protein_coding,membrane,cellular_component,0,35630050,35630200,AC16,13.8644,58.4028,54.08874
ENST00000397443,20,Q99829,CPNE1,protein_coding,nucleoplasm,cellular_component,0,35630050,35630200,AC16,13.8644,58.4028,54.08874
ENST00000397443,20,Q99829,CPNE1,protein_coding,"transcription, DNA-templated",biological_process,0,35630050,35630200,AC16,13.8644,58.4028,54.08874
ENST00000397443,20,Q99829,CPNE1,protein_coding,"regulation of transcription, DNA-templated",biological_process,0,35630050,35630200,AC16,13.8644,58.4028,54.08874
ENST00000397443,20,Q99829,CPNE1,protein_coding,nuclear membrane,cellular_component,0,35630050,35630200,AC16,13.8644,58.4028,54.08874
ENST00000397443,20,Q99829,CPNE1,protein_coding,cytosol,cellular_component,0,35630050,35630200,AC16,13.8644,58.4028,54.08874
ENST00000397443,20,Q99829,CPNE1,protein_coding,protein homodimerization activity,molecular_function,0,35630050,35630200,AC16,13.8644,58.4028,54.08874
ENST00000397443,20,Q99829,CPNE1,protein_coding,plasma membrane,cellular_component,0,35630050,35630200,AC16,13.8644,58.4028,54.08874
ENST00000397443,20,Q99829,CPNE1,protein_coding,proteolysis,biological_process,0,35630050,35630200,AC16,13.8644,58.4028,54.08874
ENST00000397443,20,Q99829,CPNE1,protein_coding,cell differentiation,biological_process,0,35630050,35630200,AC16,13.8644,58.4028,54.08874
ENST00000397443,20,Q99829,CPNE1,protein_coding,calcium ion binding,molecular_function,0,35630050,35630200,AC16,13.8644,58.4028,54.08874
ENST00000397443,20,Q99829,CPNE1,protein_coding,protein binding,molecular_function,0,35630050,35630200,AC16,13.8644,58.4028,54.08874
ENST00000397443,20,Q99829,CPNE1,protein_coding,extracellular exosome,cellular_component,0,35630050,35630200,AC16,13.8644,58.4028,54.08874
ENST00000397443,20,Q99829,CPNE1,protein_coding,neutrophil degranulation,biological_process,0,35630050,35630200,AC16,13.8644,58.4028,54.08874
ENST00000397443,20,Q99829,CPNE1,protein_coding,negative regulation of gene expression,biological_process,0,35630050,35630200,AC16,13.8644,58.4028,54.08874
ENST00000397443,20,Q99829,CPNE1,protein_coding,transporter activity,molecular_function,0,35630050,35630200,AC16,13.8644,58.4028,54.08874
ENST00000397443,20,Q99829,CPNE1,protein_coding,vesicle-mediated transport,biological_process,0,35630050,35630200,AC16,13.8644,58.4028,54.08874
ENST00000397443,20,Q99829,CPNE1,protein_coding,azurophil granule membrane,cellular_component,0,35630050,35630200,AC16,13.8644,58.4028,54.08874
ENST00000397443,20,Q99829,CPNE1,protein_coding,lipid metabolic process,biological_process,0,35630050,35630200,AC16,13.8644,58.4028,54.08874
ENST00000397443,20,Q99829,CPNE1,protein_coding,endopeptidase activity,molecular_function,0,35630050,35630200,AC16,13.8644,58.4028,54.08874
ENST00000397443,20,Q99829,CPNE1,protein_coding,positive regulation of protein kinase B signaling,biological_process,0,35630050,35630200,AC16,13.8644,58.4028,54.08874
ENST00000397443,20,Q99829,CPNE1,protein_coding,NF-kappaB binding,molecular_function,0,35630050,35630200,AC16,13.8644,58.4028,54.08874
ENST00000397443,20,Q99829,CPNE1,protein_coding,regulation of I-kappaB kinase/NF-kappaB signaling,biological_process,0,35630050,35630200,AC16,13.8644,58.4028,54.08874
ENST00000397443,20,Q99829,CPNE1,protein_coding,cellular response to calcium ion,biological_process,0,35630050,35630200,AC16,13.8644,58.4028,54.08874
ENST00000397443,20,Q99829,CPNE1,protein_coding,negative regulation of NIK/NF-kappaB signaling,biological_process,0,35630050,35630200,AC16,13.8644,58.4028,54.08874
ENST00000397443,20,Q99829,CPNE1,protein_coding,calcium-dependent phospholipid binding,molecular_function,0,35630050,35630200,AC16,13.8644,58.4028,54.08874
ENST00000397443,20,Q99829,CPNE1,protein_coding,glycerophospholipid biosynthetic process,biological_process,0,35630050,35630200,AC16,13.8644,58.4028,54.08874
ENST00000397443,20,Q99829,CPNE1,protein_coding,negative regulation of DNA binding,biological_process,0,35630050,35630200,AC16,13.8644,58.4028,54.08874
ENST00000397443,20,Q99829,CPNE1,protein_coding,positive regulation of tumor necrosis factor-mediated signaling pathway,biological_process,0,35630050,35630200,AC16,13.8644,58.4028,54.08874
ENST00000397443,20,Q99829,CPNE1,protein_coding,positive regulation of neuron differentiation,biological_process,0,35630050,35630200,AC16,13.8644,58.4028,54.08874
ENST00000397443,20,Q99829,CPNE1,protein_coding,neuron projection extension,biological_process,0,35630050,35630200,AC16,13.8644,58.4028,54.08874
ENST00000397443,20,Q99829,CPNE1,protein_coding,phosphatidylserine binding,molecular_function,0,35630050,35630200,AC16,13.8644,58.4028,54.08874
ENST00000397492,22,,YWHAH,protein_coding,protein domain specific binding,molecular_function,0,31956100,31956250,IMR90,44.48586,208.71175,202.64348
ENST00000397786,17,Q9UHV7,MED13,protein_coding,nucleus,cellular_component,0,62004600,62004750,GM19099,6.25709,9.14309,6.26761
ENST00000397786,17,Q9UHV7,MED13,protein_coding,membrane,cellular_component,0,62004600,62004750,GM19099,6.25709,9.14309,6.26761
ENST00000397786,17,Q9UHV7,MED13,protein_coding,"transcription, DNA-templated",biological_process,0,62004600,62004750,GM19099,6.25709,9.14309,6.26761
ENST00000397786,17,Q9UHV7,MED13,protein_coding,"regulation of transcription, DNA-templated",biological_process,0,62004600,62004750,GM19099,6.25709,9.14309,6.26761
ENST00000397786,17,Q9UHV7,MED13,protein_coding,RNA polymerase II transcription cofactor activity,molecular_function,0,62004600,62004750,GM19099,6.25709,9.14309,6.26761
ENST00000397786,17,Q9UHV7,MED13,protein_coding,regulation of transcription from RNA polymerase II promoter,biological_process,0,62004600,62004750,GM19099,6.25709,9.14309,6.26761
ENST00000397786,17,Q9UHV7,MED13,protein_coding,cholesterol homeostasis,biological_process,0,62004600,62004750,GM19099,6.25709,9.14309,6.26761
ENST00000397786,17,Q9UHV7,MED13,protein_coding,triglyceride homeostasis,biological_process,0,62004600,62004750,GM19099,6.25709,9.14309,6.26761
ENST00000397786,17,Q9UHV7,MED13,protein_coding,negative regulation of thyroid hormone receptor activity,biological_process,0,62004600,62004750,GM19099,6.25709,9.14309,6.26761
ENST00000397786,17,Q9UHV7,MED13,protein_coding,mediator complex,cellular_component,0,62004600,62004750,GM19099,6.25709,9.14309,6.26761
ENST00000397786,17,Q9UHV7,MED13,protein_coding,ligand-dependent nuclear receptor transcription coactivator activity,molecular_function,0,62004600,62004750,GM19099,6.25709,9.14309,6.26761
ENST00000397786,17,Q9UHV7,MED13,protein_coding,"positive regulation of transcription, DNA-templated",biological_process,0,62004600,62004750,GM19099,6.25709,9.14309,6.26761
ENST00000397786,17,Q9UHV7,MED13,protein_coding,transcription initiation from RNA polymerase II promoter,biological_process,0,62004600,62004750,GM19099,6.25709,9.14309,6.26761
ENST00000397786,17,Q9UHV7,MED13,protein_coding,nucleoplasm,cellular_component,0,62004600,62004750,GM19099,6.25709,9.14309,6.26761
ENST00000397786,17,Q9UHV7,MED13,protein_coding,receptor activity,molecular_function,0,62004600,62004750,GM19099,6.25709,9.14309,6.26761
ENST00000397786,17,Q9UHV7,MED13,protein_coding,transcription coactivator activity,molecular_function,0,62004600,62004750,GM19099,6.25709,9.14309,6.26761
ENST00000397786,17,Q9UHV7,MED13,protein_coding,positive regulation of transcription from RNA polymerase II promoter,biological_process,0,62004600,62004750,GM19099,6.25709,9.14309,6.26761
ENST00000397786,17,Q9UHV7,MED13,protein_coding,transcription cofactor activity,molecular_function,0,62004600,62004750,GM19099,6.25709,9.14309,6.26761
ENST00000397786,17,Q9UHV7,MED13,protein_coding,intracellular steroid hormone receptor signaling pathway,biological_process,0,62004600,62004750,GM19099,6.25709,9.14309,6.26761
ENST00000397786,17,Q9UHV7,MED13,protein_coding,androgen receptor signaling pathway,biological_process,0,62004600,62004750,GM19099,6.25709,9.14309,6.26761
